age,attend,authoritarianism,black,born,childs,colath,colrac,colcom,colmil,colhomo,colmslm,con_govt,egalit_scale,evangelical,grass,happy,hispanic_2,homosex,income06,mode,owngun,polviews,pornlaw2,pray,pres08,reborn_r,science_quiz,sex,sibs,social_connect,south,teensex,tolerance,tvhours,vetyears,wordsum,degree_HS,degree_Junior.Coll,degree_Bachelor.deg,degree_Graduate.deg,marital_Widowed,marital_Divorced,marital_Separated,marital_Never.married,news_FEW.TIMES.A.WEEK,news_ONCE.A.WEEK,news_LESS.THAN.ONCE.WK,news_NEVER,partyid_3_Ind,partyid_3_Rep,relig_CATHOLIC,relig_JEWISH,relig_NONE,relig_OTHER,relig_BUDDHISM,relig_HINDUISM,relig_OTHER.EASTERN,relig_MOSLEM.ISLAM,relig_ORTHODOX.CHRISTIAN,relig_CHRISTIAN,relig_NATIVE.AMERICAN,relig_INTER.NONDENOMINATIONAL,social_cons3_Mod,social_cons3_Conserv,spend3_Mod,spend3_Liberal,zodiac_TAURUS,zodiac_GEMINI,zodiac_CANCER,zodiac_LEO,zodiac_VIRGO,zodiac_LIBRA,zodiac_SCORPIO,zodiac_SAGITTARIUS,zodiac_CAPRICORN,zodiac_AQUARIUS,zodiac_PISCES
46,5,1,0,0,2,0,0,1,0,0,0,2,9,0,0,1,0,3,17,0,1,5,1,1,1,0,8,1,5,2,0,0,14,3,0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
78,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,3,10,0,1,4,1,1,1,0,7,1,1,7,0,0,12,2,0,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64,2,3,0,0,1,1,1,0,1,1,1,2,15,0,1,1,0,0,17,0,0,5,0,1,1,0,5,1,1,0,0,0,6,2,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
63,7,2,0,0,3,0,1,1,0,0,1,4,18,1,0,2,1,3,16,0,1,1,1,1,0,0,7,0,3,3,0,0,12,4,2,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,7,1,0,1,5,1,1,0,1,0,1,4,18,1,1,0,0,3,19,0,1,3,1,1,0,0,2,0,9,3,0,0,8,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,3,1,0,0,1,0,0,1,0,0,0,3,19,0,0,0,0,3,22,0,0,2,1,4,0,0,8,1,2,8,0,0,14,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
72,7,2,0,1,8,1,1,1,1,1,1,3,19,0,0,2,1,3,7,0,1,3,1,1,0,0,5,0,11,4,0,3,9,4,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,4,0,0,1,0,0,0,1,29,0,0,0,0,3,9,0,0,1,0,5,0,0,6,0,9,5,0,0,14,4,2,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19,0,1,1,0,0,0,1,1,1,0,1,3,28,0,0,1,0,3,0,0,1,0,1,5,0,0,7,0,14,9,0,2,8,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,6,1,1,0,5,0,0,0,1,0,1,1,26,1,0,0,0,3,13,0,1,3,0,2,1,1,6,1,10,5,0,0,9,4,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,7,3,0,0,2,1,0,1,0,0,1,3,9,2,1,0,0,0,19,0,0,6,0,0,1,1,4,1,1,4,0,0,8,2,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,3,0,0,4,0,1,1,0,0,1,1,23,0,0,1,0,3,24,0,1,4,0,1,0,0,5,1,11,1,0,2,13,2,0,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
67,0,1,0,0,2,0,0,1,0,0,0,2,35,0,0,1,0,3,8,0,1,1,1,2,0,0,7,1,7,5,0,0,14,4,0,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,3,3,1,0,2,0,0,1,0,0,0,2,26,2,0,1,0,0,17,0,1,3,1,2,0,1,4,0,6,6,0,0,14,5,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,1,0,0,0,4,31,0,0,0,0,3,24,0,1,3,0,5,0,0,8,0,2,9,0,2,12,1,0,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,4,2,0,1,0,0,1,1,0,0,1,2,15,1,0,0,0,0,19,0,1,3,1,3,0,0,4,1,2,8,0,0,14,5,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,2,1,0,0,0,1,1,1,0,0,0,3,18,2,0,2,0,3,17,0,0,4,1,1,0,1,7,0,0,6,0,0,12,2,0,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1,2,0,0,0,0,0,1,1,0,0,4,22,0,0,1,0,3,8,0,1,3,1,4,0,0,8,1,4,6,0,1,12,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51,0,2,0,0,0,0,1,1,0,0,0,2,18,0,0,1,0,1,24,0,1,3,1,5,0,0,8,0,4,5,0,0,14,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,0,1,0,1,1,0,1,1,0,0,0,2,31,0,0,1,0,3,7,0,1,3,1,1,0,0,6,1,2,0,0,3,10,10,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,7,4,0,0,2,0,0,0,0,0,0,2,15,2,1,1,0,0,18,0,0,3,0,0,0,1,5,1,6,8,0,0,12,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
32,8,1,0,0,1,0,0,1,0,0,0,2,5,2,1,0,0,2,21,0,0,4,1,0,1,1,6,1,1,6,0,0,10,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,6,3,0,0,3,0,0,1,0,0,1,1,5,1,0,1,0,3,20,0,0,4,1,1,1,0,7,0,1,4,0,1,13,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,0,1,0,0,2,0,0,1,0,0,0,3,24,2,0,0,0,3,20,0,0,2,1,0,0,1,5,1,7,5,0,0,14,2,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,2,4,0,1,3,0,0,1,0,0,0,2,33,0,0,2,0,3,3,0,1,3,1,5,0,0,4,1,0,8,0,2,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,2,4,0,0,3,1,1,0,0,0,1,2,31,1,1,0,1,0,10,0,1,6,1,1,1,1,4,1,4,0,0,0,9,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42,4,2,0,0,2,0,0,1,0,0,1,3,19,2,1,1,0,0,20,0,0,4,1,1,0,1,8,0,3,2,0,0,13,3,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,2,6,0,0,5,0,0,1,0,0,0,3,4,2,1,2,0,0,20,0,0,3,0,0,0,1,4,0,2,1,0,0,12,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
69,2,1,0,0,2,1,1,0,1,0,1,4,14,1,0,1,0,3,20,0,0,4,1,1,1,1,7,1,2,5,0,0,12,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,4,2,0,0,0,1,1,0,0,0,1,3,19,1,1,1,1,1,18,0,0,3,1,2,0,0,6,0,3,9,0,2,9,1,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37,0,2,0,0,0,0,0,1,0,0,0,2,16,0,0,1,0,3,20,0,0,3,1,5,0,0,7,0,1,5,0,0,14,3,3,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,7,1,0,0,2,0,1,0,0,0,1,4,35,1,1,0,1,3,19,0,0,2,1,0,0,1,3,1,6,8,0,0,10,2,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
44,8,3,0,1,7,0,0,0,0,0,1,3,32,2,1,0,1,0,16,1,1,3,1,0,0,1,4,1,6,1,0,1,8,6,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53,8,5,0,1,3,1,1,1,0,0,1,3,35,2,1,2,1,0,6,0,1,5,0,0,0,1,5,0,6,1,0,0,9,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,3,2,0,0,1,0,0,1,0,0,0,2,19,0,1,0,0,0,21,0,0,4,1,1,1,0,5,1,1,9,0,0,11,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0,2,0,0,1,0,1,1,0,0,1,3,27,1,0,1,1,3,18,0,1,1,1,4,0,1,7,1,7,4,0,1,13,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26,0,2,0,0,0,0,1,1,1,0,1,3,18,0,1,0,0,2,15,0,1,3,1,3,0,0,5,1,2,4,0,0,8,7,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,8,3,0,0,2,1,1,0,1,1,1,2,14,1,1,1,0,0,6,0,1,3,0,0,1,0,5,1,0,6,0,0,6,4,0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
63,1,3,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,17,1,1,6,0,0,1,0,4,1,5,0,0,0,10,1,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,7,3,1,0,1,1,1,0,1,0,1,3,23,2,1,0,0,3,16,0,1,3,1,1,0,1,5,1,6,8,0,1,10,7,0,6,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,7,1,1,0,2,1,1,1,0,0,1,4,7,1,1,1,0,0,12,0,1,3,0,1,0,0,1,0,4,7,0,0,8,4,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,6,3,1,1,8,0,1,1,0,0,1,2,26,2,1,2,0,0,2,0,1,3,1,1,0,1,4,1,9,6,0,2,10,6,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36,8,4,1,0,2,0,1,1,0,0,1,3,18,0,1,1,0,0,2,0,1,3,0,1,0,0,4,1,8,2,0,0,11,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,6,5,0,0,0,0,0,1,0,1,1,2,6,0,1,1,0,0,0,0,1,3,1,4,0,0,4,0,1,4,0,0,9,4,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
73,3,3,1,0,3,1,1,0,1,0,1,3,35,0,0,2,0,3,15,1,1,3,1,0,0,0,6,1,2,6,0,0,12,3,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
51,4,2,0,0,4,0,0,1,0,0,0,4,12,0,0,1,0,3,24,1,1,4,1,4,1,0,10,0,4,5,0,0,14,2,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,7,4,0,0,1,0,1,1,1,0,1,1,35,0,0,2,0,3,13,1,1,1,1,0,0,0,8,1,3,11,0,0,10,6,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36,6,5,1,1,2,1,1,1,0,0,1,1,28,2,1,2,0,3,17,0,1,1,1,1,0,1,4,0,7,6,0,0,10,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,3,0,0,0,0,0,1,1,0,0,1,4,25,0,0,1,0,3,20,1,1,2,1,1,0,0,8,1,7,5,0,1,10,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,0,1,0,0,0,3,29,1,1,1,0,3,10,0,1,3,1,4,0,1,5,0,2,5,0,2,12,3,0,6,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,4,1,0,0,2,1,1,1,1,0,1,3,34,0,1,1,0,3,16,0,0,1,0,0,0,0,5,0,8,3,0,0,8,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5,0,1,3,1,1,1,1,0,1,3,22,0,1,0,1,3,18,0,1,3,1,4,0,0,1,1,5,1,0,1,7,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,7,5,0,1,2,0,1,0,1,0,1,2,22,0,0,2,1,3,12,0,1,2,0,0,0,0,1,0,3,2,0,1,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
64,7,2,1,0,6,0,0,0,0,0,1,1,18,2,1,1,0,0,21,0,0,2,1,0,0,1,6,0,14,6,0,0,12,3,3,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
69,4,3,0,0,1,0,0,1,0,0,1,2,14,0,0,0,1,3,24,1,1,3,1,1,0,0,5,1,1,8,0,0,13,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,7,3,0,1,2,1,0,1,0,0,1,4,16,0,1,0,0,0,21,0,1,3,0,0,0,0,5,1,3,4,0,0,10,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
57,7,6,0,1,1,1,1,1,1,0,1,4,22,2,1,2,0,0,8,0,1,5,0,1,0,1,3,1,8,7,0,0,9,4,0,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,4,5,0,0,1,1,1,0,1,0,1,3,18,0,1,0,1,0,13,0,1,2,0,1,0,0,6,0,2,1,0,1,9,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,2,5,0,1,2,0,1,1,0,0,1,3,18,2,1,0,1,0,9,0,0,3,0,5,0,1,6,0,2,1,0,1,8,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3,1,0,0,0,0,0,1,0,0,0,3,14,0,0,0,0,2,22,1,1,4,1,1,1,0,8,0,2,8,0,1,14,1,3,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,2,3,0,1,0,0,1,1,0,0,1,4,18,0,1,1,1,3,24,0,1,3,1,2,0,0,7,0,0,5,0,0,8,3,0,5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,5,2,0,0,3,0,0,1,0,0,1,1,8,2,0,1,1,0,18,1,0,5,1,4,1,1,9,0,4,4,0,1,11,2,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,2,1,0,0,0,0,0,1,0,0,0,2,28,0,0,0,0,3,23,0,1,1,1,5,0,0,7,1,1,5,0,2,14,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57,7,3,0,0,4,1,1,1,1,0,1,2,14,2,1,1,0,0,24,0,0,5,0,0,1,1,5,0,3,5,0,0,11,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67,7,0,0,0,2,0,1,1,1,0,1,3,11,1,1,1,0,3,19,0,1,3,1,2,0,0,5,1,3,2,0,1,12,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,7,7,0,0,2,1,1,1,0,0,1,4,22,2,1,0,0,0,15,0,0,4,1,1,1,1,6,1,2,4,0,0,10,4,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,0,2,0,0,3,0,0,1,0,0,1,1,1,1,0,1,1,2,24,0,0,5,1,1,1,1,9,0,5,5,0,2,13,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,1,1,0,0,1,3,14,0,1,1,0,3,13,0,1,3,1,4,0,0,6,1,7,9,0,2,12,2,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,2,1,0,0,1,0,0,1,0,0,0,4,28,0,0,0,0,3,21,0,1,1,1,3,0,0,7,1,2,5,0,0,14,4,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
53,1,4,0,0,1,0,0,1,0,0,0,2,35,0,0,1,0,3,14,0,1,3,1,3,0,0,8,1,1,5,0,1,14,4,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18,2,1,1,0,0,0,1,1,1,0,1,4,28,0,1,0,0,3,20,0,1,2,1,5,0,0,6,0,0,7,0,2,10,3,0,7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0,2,0,0,0,0,0,1,0,0,0,3,23,1,0,2,0,2,8,0,0,3,1,5,0,1,5,0,1,0,0,3,14,6,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,0,1,0,0,0,0,0,1,0,0,0,2,28,0,0,1,0,3,20,0,1,2,1,5,0,0,6,0,1,8,0,2,14,1,0,8,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,4,1,0,0,0,0,0,1,0,0,1,2,3,0,0,1,0,3,24,0,0,5,1,1,1,0,9,0,4,5,0,0,14,2,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,2,2,0,0,2,0,1,1,1,0,1,3,31,1,0,1,0,3,8,0,1,1,1,2,0,1,7,1,3,6,0,0,12,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,2,0,0,2,0,0,1,0,0,1,2,24,0,0,0,0,3,19,0,1,1,1,5,0,0,6,0,4,5,0,2,14,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74,1,3,0,0,4,1,1,0,1,0,1,1,14,0,1,2,0,3,14,0,0,3,1,2,1,0,6,0,7,6,0,0,8,3,3,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,7,0,0,0,4,1,1,1,1,0,1,3,10,0,1,1,0,0,20,0,1,3,0,1,1,0,6,0,4,5,0,0,7,1,3,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77,7,3,0,0,2,1,1,1,1,0,1,1,13,2,1,0,0,0,12,0,0,3,0,0,1,1,5,0,1,6,0,0,8,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24,4,2,0,0,2,0,1,1,1,0,1,3,20,0,1,1,0,2,19,0,1,3,1,1,0,0,8,1,2,4,0,1,9,2,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,2,1,0,0,4,0,0,1,1,0,1,1,18,0,1,1,0,3,20,0,1,2,0,1,0,0,6,1,2,5,0,0,11,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70,3,2,0,0,3,1,1,0,0,0,1,2,20,0,0,1,0,3,10,0,1,3,1,1,1,0,4,1,2,4,0,0,8,7,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
73,3,5,0,0,0,1,0,0,0,1,1,3,20,2,1,2,0,0,8,0,1,3,0,0,0,1,3,1,2,5,0,0,7,6,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
57,7,4,0,0,3,1,1,1,1,0,1,2,31,1,1,1,0,3,13,0,1,2,0,1,0,0,5,0,10,5,0,0,9,8,2,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
47,0,1,0,0,1,0,0,1,0,0,0,3,29,0,0,1,0,3,24,0,1,1,1,5,0,0,7,1,2,5,0,0,14,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
